pos_A,ratio_peak_speed,pos_D,formation_offensiveness,is_home_int,subbed_int,ratio_shots_top_third,jersey_number,minute_in,ratio_distance,cumul_mean_max_speed
0,3.837037037037037,0,20,1,1,0.0,6,1,1.532419737542976,6.595
1,3.551886792,0,20,1,1,4.0,7,1,1.4725463280713793,6.714
1,3.3198067632850243,0,20,1,0,2.0,9,1,1.384375531492715,6.985
1,3.632277834525026,0,20,1,1,0.0,13,1,1.2453845880218646,6.891
0,3.450602409638554,0,20,1,1,0.0,14,1,0.914260394357876,6.736
0,3.178997613365155,1,20,1,0,0.0,18,1,0.6630824372759857,6.72
0,3.530973451327434,1,20,1,0,0.0,19,1,1.2133149878098826,6.677
0,3.5871559633027523,0,20,1,1,0.0,22,1,1.1949168984026386,6.555
0,3.980952380952381,1,17,0,0,0.0,2,1,1.1878557874762807,6.72
0,4.0,1,17,0,0,0.0,4,1,1.6836781190194112,6.713
0,3.7356608478803,1,17,0,0,0.0,5,1,2.004556577504008,6.453
0,3.686777920410783,0,17,0,1,0.0,8,1,0.971162342356816,6.386
1,3.663943990665111,0,17,0,1,4.0,9,1,0.8427770127296543,6.641
0,3.7678571428571423,0,17,0,1,4.0,10,1,1.1105195045294878,6.958
0,4.0,0,17,0,1,2.6666666666666665,11,1,1.3795038435661422,6.781
0,3.3694984646878203,1,17,0,0,0.0,14,1,1.5903176631815592,6.836
0,3.829787234042554,0,17,0,0,2.0,19,1,1.1947395042994435,6.854
0,4.0,0,17,0,1,0.0,20,1,1.2339900261689625,6.519
0,4.386467889908257,0,20,1,0,0.0,4,1,0.4130324272260274,6.902
0,4.428891377379619,1,20,1,0,0.0,5,1,1.3593358808802214,6.77
0,4.864197530864198,0,20,1,1,0.0,6,1,0.9894740930630002,6.648
1,4.096618357487923,0,20,1,0,0.0,9,1,0.5374242596738896,6.924
0,0.8,0,20,1,0,0.0,10,64,0.8,6.228
1,4.218590398,0,20,1,1,0.0,13,1,0.8511088372459119,6.889
0,4.162650602409638,0,20,1,1,0.0,14,1,0.9128665773238196,6.701
0,5.0,1,20,1,0,5.0,18,1,1.0707781959451257,6.795
0,3.888274336283186,1,20,1,0,0.0,19,1,0.9604095563139932,6.614
0,5.0,0,20,1,1,0.0,22,1,1.1319291574944967,6.689
0,5.0,1,17,0,0,2.5,2,1,0.883169864,6.742
0,4.529411764705882,1,17,0,0,0.0,4,1,0.5907821509653828,6.758
0,4.089775561097257,1,17,0,0,0.0,5,1,0.5829295564666418,6.457
0,4.460847240051348,0,17,0,1,0.0,8,1,1.0656100374508162,6.369
0,5.0,0,17,0,1,1.25,11,1,0.9082868656576542,6.794
0,4.385875127942682,1,17,0,0,0.0,14,1,0.944408363100442,6.851
1,0.4666666666666667,0,17,0,0,0.0,18,69,0.4666666666666666,6.92
0,4.092945128779395,0,17,0,0,0.0,19,1,0.9428815733219325,6.795
0,3.9066059225512535,0,17,0,1,0.0,20,1,0.4364627812390856,6.473
0,0.4666666666666667,0,17,0,0,0.4666666666666667,21,69,0.4666666666666667,6.582
0,1.0,1,17,1,0,0.0,2,1,1.0,6.5
0,1.0,1,17,1,0,0.0,3,1,1.0,6.826
0,1.0,1,17,1,0,0.0,4,1,1.0,6.581
0,1.0,1,17,1,0,0.0,5,1,1.0,6.64
0,1.0,0,17,1,1,0.0,6,1,1.0,6.398
1,1.0,0,17,1,1,1.0,7,1,1.0,7.133
0,1.0,0,17,1,0,0.0,8,1,1.0,6.617
0,1.0,0,17,1,1,1.0,10,1,1.0,6.824
0,1.0,0,17,1,1,0.0,19,1,1.0,7.039
0,1.0,0,17,1,1,0.0,21,1,1.0,7.305
0,1.0,1,19,0,0,0.0,4,1,1.0,7.03
0,1.0,0,19,0,0,0.0,6,1,1.0,6.772
1,1.0,0,19,0,1,1.0,7,1,1.0,7.235
1,1.0,0,19,0,1,0.0,9,1,1.0,6.525
0,1.0,0,19,0,1,0.0,10,1,1.0,7.026
1,1.0,0,19,0,1,0.0,11,1,1.0,6.473
0,1.0,1,19,0,0,0.0,15,1,1.0,6.937
0,1.0,1,19,0,0,0.0,16,1,1.0,7.3
0,1.0,1,19,0,0,0.0,18,1,1.0,6.892
0,1.0,0,19,0,1,0.0,21,1,1.0,6.708
0,2.0,1,17,1,0,0.0,2,1,1.4338639995265432,6.601
0,2.0,1,17,1,0,0.0,3,1,1.0168252462401297,6.782
0,2.0,1,17,1,0,0.0,4,1,1.0466642918935425,6.698
0,1.908513342,1,17,1,0,0.0,5,1,0.9821016166281756,6.61
0,1.838664812239221,0,17,1,1,2.0,6,1,0.8162385078127956,6.246
1,1.603524229,0,17,1,1,1.0,7,1,0.7272207940588403,6.956
0,1.6732788798133025,0,17,1,0,2.0,8,1,0.940501271,6.445
0,1.7117903930131004,0,17,1,1,0.0,10,1,0.8486178148310664,6.639
0,1.926430517711172,0,17,1,1,0.0,19,1,1.135429056924384,6.865
0,1.9415730337078647,0,17,1,1,0.0,21,1,0.799781139,6.868
0,1.653503184713376,1,19,0,0,0.0,4,1,0.7321861901610413,6.953
0,2.0,0,19,0,0,0.0,6,1,0.8654916938935162,6.757
1,2.0,0,19,0,1,0.0,7,1,1.0242931463469802,7.387
1,1.982434127979925,0,19,0,1,2.0,9,1,1.0995691862742143,6.692
0,1.4425162689804771,0,19,0,1,2.0,10,1,0.7838109602815485,6.664
1,2.0,0,19,0,1,2.0,11,1,1.0148866883764207,6.721
0,2.0,1,19,0,0,0.0,15,1,0.7326290730546051,7.029
0,1.3916581892166835,1,19,0,0,0.0,16,1,0.8556457649565268,6.88
0,1.3695652173913044,1,19,0,0,0.0,18,1,0.8165663649718049,6.391
0,1.990407673860912,0,19,0,1,0.0,21,1,0.8722812136932262,6.606
0,2.8552472858866103,1,17,1,0,0.0,2,1,0.6639015622839762,6.681
0,2.701312910284464,1,17,1,0,0.0,3,1,0.7060103693272739,6.808
0,3.0,1,17,1,0,0.0,4,1,0.8484306569343065,6.793
0,3.0,1,17,1,0,3.0,5,1,1.0700157860525583,6.566
0,3.0,0,17,1,1,1.5,6,1,0.5400223380491438,6.337
1,2.629955947136564,0,17,1,1,1.5,7,1,1.3318862830218643,6.893
0,3.0,0,17,1,0,0.0,8,1,0.8343297671491504,6.491
0,3.0,0,17,1,1,0.0,10,1,0.9275222531485104,6.751
0,2.3337874659400546,0,17,1,1,0.0,19,1,0.085676553,6.776
0,2.9426966292134837,0,17,1,1,0.0,21,1,0.9250418986862734,6.859
0,3.0,1,19,0,0,0.0,4,1,1.387119729585483,7.058
0,2.560802833530106,0,19,0,0,0.0,6,1,0.8995070399845346,6.636
1,2.0071942446043165,0,19,0,1,0.0,7,1,0.6147399467664196,7.285
1,3.0,0,19,0,1,0.0,9,1,0.7152919582425147,6.842
0,2.5965292841648586,0,19,0,1,0.0,10,1,0.6121560780390194,6.732
1,2.695106649937265,0,19,0,1,0.0,11,1,0.4541916927501903,6.701
0,2.324462641,1,19,0,0,0.0,15,1,0.559697428,7.002
0,2.508646998982706,1,19,0,0,0.0,16,1,1.114878066430277,7.004
0,2.334782608695652,1,19,0,0,0.0,18,1,0.9797364138239144,6.47
0,2.9820143884892087,0,19,0,1,0.0,21,1,0.8349387723266515,6.546
0,3.546441495778046,1,17,1,0,0.0,2,1,1.5102977453961333,6.622
0,3.273522975929978,1,17,1,0,0.0,3,1,1.129839709732237,6.775
0,3.780952380952381,1,17,1,0,0.0,4,1,1.252581971322571,6.825
0,4.0,1,17,1,0,0.0,5,1,1.3254134155680195,6.611
0,4.0,0,17,1,1,0.0,6,1,1.0733434726352349,6.37
1,4.0,0,17,1,1,0.8,7,1,1.593451395082176,6.903
0,3.710618436406068,0,17,1,0,2.0,8,1,1.5929561018714298,6.506
0,3.429726996966633,0,17,1,1,2.6666666666666665,10,1,1.729650253394231,6.797
0,4.0,0,17,1,1,4.0,19,1,1.9083846463716403,6.549
0,3.815730337078652,0,17,1,1,0.0,21,1,1.814110139446939,6.91
0,3.9218559218559217,1,19,0,0,0.0,4,1,1.4312807037587114,6.854
0,3.466351829988193,0,19,0,0,0.0,6,1,1.2964285714285717,6.61
1,3.122302158273381,0,19,0,1,0.0,7,1,1.481873966895365,7.264
0,0.4000000000000001,0,19,0,0,0.0,8,55,0.4,7.134
1,3.3802197802197806,0,19,0,1,0.0,9,1,1.503079258686374,6.797
0,3.2384851586489254,1,19,0,0,0.0,15,1,1.940228738820157,6.731
0,3.4465920651068163,1,19,0,0,0.0,16,1,1.258270919101235,6.86
0,3.221739130434783,1,19,0,0,0.0,18,1,1.1103324265756835,6.488
1,0.4,0,19,0,0,0.4,20,55,0.4,5.94
0,4.0,0,19,0,1,0.0,21,1,1.362459338879103,6.515
0,4.457177322074789,1,17,1,0,0.0,2,1,0.8568847899978608,6.589
0,4.814004376367615,1,17,1,0,0.0,3,1,1.5434561734013506,6.807
0,4.2559523809523805,1,17,1,0,0.0,4,1,0.9061614876236608,6.755
0,5.0,1,17,1,0,0.0,5,1,0.8273312952311863,6.644
0,4.454912516823688,0,17,1,1,1.6666666666666667,6,1,0.6632211065170309,6.362
0,4.340723453908985,0,17,1,0,0.0,8,1,0.9542657235514924,6.51
1,0.1999999999999999,0,17,1,0,0.2,9,73,0.2,6.859
0,1.0,0,17,1,0,0.0,11,61,1.0,6.665
0,5.0,0,17,1,1,0.0,19,1,1.2738013551762586,6.604
1,0.2,0,17,1,0,0.0,22,73,0.1999999999999999,6.982
0,4.926739926739927,1,19,0,0,0.0,4,1,1.3646684203239652,6.802
0,4.327036599763872,0,19,0,0,0.0,6,1,1.045742628823367,6.625
0,1.3816229116945105,0,19,0,0,0.0,8,55,1.005506108,6.702
1,4.4725274725274735,0,19,0,1,0.0,9,1,1.082609574,6.743
0,3.8792221084953935,1,19,0,0,0.0,15,1,1.185602548558115,6.708
0,4.394710071,1,19,0,0,0.0,16,1,1.869507158,6.894
0,0.6666666666666666,0,19,0,0,0.0,17,66,0.6666666666666666,6.846
0,3.6847826086956528,1,19,0,0,0.0,18,1,1.3068723607137993,6.353
1,1.4,0,19,0,0,0.0,20,55,1.1721685349826054,6.704
1,0.6666666666666666,0,19,0,0,0.0,22,66,0.6666666666666666,7.163
0,1.0,1,17,1,1,0.0,2,1,1.0,6.743
0,1.0,1,17,1,0,0.0,3,1,1.0,6.785
0,1.0,1,17,1,0,0.0,5,1,1.0,6.752
0,1.0,0,17,1,0,0.0,6,1,1.0,6.135
0,1.0,0,17,1,1,1.0,7,1,1.0,6.993
0,1.0,0,17,1,1,0.0,8,1,1.0,5.942
1,1.0,0,17,1,1,1.0,9,1,1.0,6.495
0,1.0,0,17,1,1,0.0,10,1,1.0,6.771
0,1.0,0,17,1,0,0.0,16,1,1.0,6.929
0,1.0,1,17,1,0,0.0,22,1,1.0,6.661
0,1.0,1,17,0,1,0.0,5,1,1.0,6.603
0,1.0,1,17,0,0,0.0,6,1,1.0,6.4
0,1.0,0,17,0,0,0.0,8,1,1.0,6.16
1,1.0,0,17,0,1,1.0,9,1,1.0,6.751
0,1.0,0,17,0,1,1.0,10,1,1.0,6.264
0,1.0,1,17,0,0,0.0,11,1,1.0,6.48
0,1.0,0,17,0,1,0.0,15,1,1.0,6.851
0,1.0,1,17,0,0,0.0,16,1,1.0,7.141
0,1.0,0,17,0,0,0.0,19,1,1.0,6.652
0,1.0,0,17,0,0,0.0,20,1,1.0,6.618
0,1.952755905511811,1,17,1,1,2.0,2,1,0.6293199970142569,6.768
0,2.0,1,17,1,0,0.0,3,1,0.4120078606762892,6.951
0,2.0,1,17,1,0,2.0,5,1,0.6173349394825904,6.78
0,1.8054363376251787,0,17,1,0,0.0,6,1,0.3404325573716361,6.126
0,2.0,0,17,1,1,1.0,7,1,0.7574315729966552,7.091
0,1.866873065,0,17,1,1,0.0,8,1,0.7451390966198026,5.93
1,1.823834196891192,0,17,1,1,1.0,9,1,0.8012604345182155,6.594
0,1.730366492146597,0,17,1,1,0.0,10,1,0.7631834116506303,6.558
0,1.8754669987546704,0,17,1,0,0.0,16,1,0.5599496365821554,6.815
0,1.6902106567534076,1,17,1,0,0.0,22,1,0.5608950113468966,6.634
0,2.0,1,17,0,1,0.0,5,1,0.7737278317440514,6.645
0,2.0,1,17,0,0,0.0,6,1,0.8217285288539692,6.654
0,2.0,0,17,0,0,0.0,8,1,1.0334328358208955,6.396
1,2.0,0,17,0,1,0.0,9,1,0.5866332031976204,6.765
0,1.7056074766355138,0,17,0,1,0.0,10,1,0.5607202270280849,6.391
0,1.6927152317880794,1,17,0,0,0.0,11,1,0.2397816030939561,6.472
0,2.0,0,17,0,1,0.0,15,1,0.8788980122941624,6.678
0,2.0,1,17,0,0,0.0,16,1,0.9371326468237176,7.149
0,2.0,0,17,0,0,0.0,19,1,0.506175629,6.691
0,1.909090909090909,0,17,0,0,0.0,20,1,0.6439411944453877,6.775
0,2.850393700787402,1,17,1,1,2.0,2,1,0.5264793673262147,6.741
0,2.4697833523375143,1,17,1,0,0.0,3,1,0.3830239981085234,6.889
0,2.095295536791315,1,17,1,0,0.0,5,1,0.2414684318793185,6.681
0,2.776824034334764,0,17,1,0,0.0,6,1,0.5133766678070476,6.167
0,2.7123287671232874,0,17,1,1,0.0,7,1,0.7838524447537845,7.077
0,3.0,0,17,1,1,0.0,8,1,1.468387293830177,6.378
1,2.6424870466321244,0,17,1,1,0.0,9,1,0.7580252014046683,6.512
0,2.6623036649214664,0,17,1,1,0.0,10,1,0.567523435,6.412
0,2.577833125778332,0,17,1,0,0.0,16,1,0.6113465481886535,6.696
0,2.483271375464684,1,17,1,0,0.0,22,1,0.4612196765498652,6.62
0,2.4387617765814267,1,17,0,1,0.0,5,1,0.31640625,6.537
0,2.962912087912088,1,17,0,0,0.0,6,1,0.7100610071347327,6.626
0,3.0,0,17,0,0,0.0,8,1,0.8443653210930462,6.493
1,2.448113208,0,17,0,1,0.0,9,1,0.3300794176042356,6.734
0,2.705607476635514,0,17,0,1,0.0,10,1,0.4380980236493544,6.439
0,2.7298013245033115,1,17,0,0,0.0,11,1,1.0618233478665555,6.474
0,2.9682539682539684,0,17,0,1,0.0,15,1,0.8316089903674635,6.547
0,2.247687564234327,1,17,0,0,0.0,16,1,0.5556108961342477,7.061
0,2.895077720207254,0,17,0,0,0.0,19,1,0.5890328047451883,6.66
0,3.0,0,17,0,0,0.0,20,1,0.5920041423665994,6.784
0,3.730900798175599,1,17,1,0,4.0,3,1,1.2065221878224972,6.832
0,3.816646562,1,17,1,0,0.0,5,1,1.589497441113831,6.657
0,3.971387696709585,0,17,1,0,4.0,6,1,1.246019033261095,6.206
0,3.249736564805058,0,17,1,1,0.0,7,1,0.6148318313011721,7.059
0,3.398315282791817,0,17,1,1,4.0,8,1,0.7097098354478081,6.435
1,4.0,0,17,1,1,0.0,9,1,0.8146344673290781,6.636
0,1.0,0,17,1,0,0.0,11,46,1.0,7.037
0,3.8754669987546704,0,17,1,0,0.0,16,1,1.0718526919741145,6.802
1,1.0,0,17,1,0,1.0,19,46,1.0,6.62
0,3.5241635687732344,1,17,1,0,0.0,22,1,1.1949058431585662,6.594
0,4.0,1,17,0,1,0.0,5,1,1.5998086582157378,6.666
0,4.0,1,17,0,0,0.0,6,1,1.6446663419386265,6.773
0,3.381546134663342,0,17,0,0,0.0,8,1,1.0223854382883604,6.445
1,3.4716981132075477,0,17,0,1,0.0,9,1,0.4763154059175047,6.715
0,4.0,0,17,0,1,0.0,10,1,0.9302892323478484,6.567
0,4.0,1,17,0,0,0.0,11,1,1.2904125045631036,6.543
0,3.71957672,0,17,0,1,0.0,15,1,0.7370565358871928,6.529
0,3.4285714285714284,1,17,0,0,0.0,16,1,0.5588661832564272,7.09
0,4.0,0,17,0,0,0.0,19,1,0.7881026438569207,6.695
0,2.8876529477196886,0,17,0,0,0.0,20,1,0.2939097060902939,6.726
0,4.167616875712657,1,17,1,0,0.0,3,1,1.677547662,6.84
0,4.668275030156816,1,17,1,0,0.0,5,1,0.4400510204081633,6.629
0,4.177396280400572,0,17,1,0,2.5,6,1,0.1669019536408761,6.186
0,1.6824324324324322,0,17,1,0,2.0,11,46,0.5515270383861026,6.865
0,0.7333333333333333,0,17,1,0,0.0,14,65,0.7333333333333333,6.7
0,5.0,0,17,1,0,0.0,16,1,0.9981310906421038,6.827
0,0.7333333333333333,0,17,1,0,0.7333333333333333,17,65,0.7333333333333333,6.317
1,1.5420353982300885,0,17,1,0,0.0,19,46,0.5585365853658537,6.623
0,4.987608426270136,1,17,1,0,5.0,22,1,1.177405661,6.666
0,4.050925925925926,1,17,0,1,0.0,5,1,0.4975231531337498,6.677
0,4.060846560846561,1,17,0,0,0.0,6,1,0.2796459159625223,6.731
0,0.4666666666666667,0,17,0,0,0.0,7,69,0.4666666666666667,7.19
0,4.058603491,0,17,0,0,0.0,8,1,0.7034465726359695,6.402
1,4.298349056603773,0,17,0,1,0.0,9,1,1.1569484120315914,6.635
0,4.514877102199224,1,17,0,0,0.0,11,1,0.2369361110232984,6.559
0,3.478931140801644,1,17,0,0,0.0,16,1,0.6337784941284826,7.046
0,0.7333333333333333,0,17,0,0,0.0,17,65,0.7333333333333333,6.274
0,4.715976331360947,0,17,0,0,0.0,19,1,1.0788947117675085,6.722
0,4.416017797552836,0,17,0,0,5.0,20,1,0.7806140930301932,6.727
0,1.0,1,17,1,0,0.0,3,1,1.0,6.975
0,1.0,1,17,1,0,0.0,4,1,1.0,7.737
0,1.0,0,17,1,0,0.0,6,1,1.0,6.694
0,1.0,0,17,1,1,0.0,8,1,1.0,6.587
1,1.0,0,17,1,0,0.0,9,1,1.0,6.946
0,1.0,0,17,1,1,0.0,11,1,1.0,6.924
0,1.0,1,17,1,1,1.0,16,1,1.0,7.156
0,1.0,1,17,1,0,0.0,18,1,1.0,6.649
0,1.0,0,17,1,1,0.0,20,1,1.0,6.906
0,1.0,1,17,0,0,0.0,2,1,1.0,6.562
0,1.0,1,17,0,0,0.0,3,1,1.0,6.816
0,1.0,1,17,0,0,0.0,4,1,1.0,6.86
0,1.0,0,17,0,0,0.0,6,1,1.0,6.549
0,1.0,0,17,0,1,0.0,7,1,1.0,6.61
0,1.0,0,17,0,1,0.0,8,1,1.0,6.686
1,1.0,0,17,0,1,0.0,11,1,1.0,7.134
0,1.0,1,17,0,0,0.0,13,1,1.0,6.73
0,1.0,0,17,0,1,0.0,17,1,1.0,6.867
0,1.0,0,17,0,1,0.0,21,1,1.0,6.772
0,1.630967741935484,1,17,1,0,0.0,3,1,0.2605573335414878,6.841
0,1.4819004524886878,1,17,1,0,0.0,4,1,0.2156366946495398,7.5
0,1.5638554216867468,0,17,1,0,0.0,6,1,0.4053747161241484,6.567
0,1.828235294117647,0,17,1,1,0.0,8,1,0.7102390852390852,6.518
1,2.0,0,17,1,0,0.0,9,1,0.9179743223965764,6.789
0,1.867132867132867,0,17,1,1,0.0,11,1,0.5837906924291407,6.748
0,1.618811881188119,1,17,1,1,0.0,16,1,0.3525361487261877,6.868
0,2.0,1,17,1,0,0.0,18,1,0.8548298873208621,6.565
0,1.7443946188340809,0,17,1,1,0.0,20,1,0.8319810201660736,6.804
0,1.971264367816092,1,17,0,0,2.0,2,1,0.9757963657765024,6.486
0,1.6212534059945505,1,17,0,0,0.0,3,1,0.3047265457661002,6.72
0,1.818815331010453,1,17,0,0,0.0,4,1,0.757454128,6.671
0,2.0,0,17,0,0,0.0,6,1,0.7387938793879388,6.649
0,1.7152698048220434,0,17,0,1,0.0,7,1,0.6458815520762423,6.543
0,1.5707070707070707,0,17,0,1,2.0,8,1,0.342944867173942,6.515
1,1.9067121729237773,0,17,0,1,2.0,11,1,0.66755563,7.026
0,1.8505897771952815,1,17,0,0,2.0,13,1,0.6161301488404293,6.719
0,1.861409796893668,0,17,0,1,0.0,17,1,0.6239909266795651,6.81
0,2.0,0,17,0,1,2.0,21,1,0.9746412842733344,6.898
0,2.7251612903225806,1,17,1,0,3.0,3,1,0.7488579126156729,6.732
0,2.1006787330316743,1,17,1,0,0.0,4,1,0.4903553299492386,7.101
0,2.6168674698795176,0,17,1,0,0.0,6,1,0.7251028412895819,6.584
0,2.9929411764705884,0,17,1,1,0.0,8,1,0.9126032186125008,6.566
1,2.6859205776173285,0,17,1,0,3.0,9,1,0.9147894524835,6.667
0,2.765734265734266,0,17,1,1,0.0,11,1,0.9707587469487388,6.781
0,2.5024752475247527,1,17,1,1,0.0,16,1,1.303275497,6.514
0,3.0,1,17,1,0,0.0,18,1,1.3805882005551289,6.942
0,2.852017937219731,0,17,1,1,0.0,20,1,1.242627234066209,6.836
0,3.0,1,17,0,0,0.0,2,1,1.2017462627331656,6.511
0,2.673024523160763,1,17,0,0,0.0,3,1,0.6831715924128803,6.702
0,2.839721254355401,1,17,0,0,0.0,4,1,1.111418601852966,6.714
0,2.8479087452471483,0,17,0,0,3.0,6,1,0.8590698869475848,6.651
0,2.8140068886337537,0,17,0,1,0.0,7,1,1.0744527461004063,6.521
0,2.503787878787879,0,17,0,1,0.0,8,1,1.098248286367098,6.359
1,2.491467576791809,0,17,0,1,1.5,11,1,0.8462965178891947,6.828
0,3.0,1,17,0,0,0.0,13,1,1.3507763738773026,6.893
0,3.0,0,17,0,1,3.0,17,1,1.0475870004124783,6.811
0,2.525252525252525,0,17,0,1,1.5,21,1,1.0849298297322418,6.894
0,3.592258064516129,1,17,1,0,0.0,3,1,1.3173069369157042,6.59
0,3.3800904977375565,1,17,1,0,0.0,4,1,1.5453790238836969,6.728
0,4.0,0,17,1,0,0.0,6,1,0.799111928,6.676
0,3.552941176470588,0,17,1,1,0.0,8,1,1.182235054347826,6.612
1,3.995186522262335,0,17,1,0,0.0,9,1,1.184532507469848,6.717
0,3.874125874125874,0,17,1,1,0.0,11,1,0.9643594542963548,6.77
1,0.6666666666666666,0,17,1,0,0.0,14,51,0.6666666666666666,6.637
0,3.826732673267327,1,17,1,1,0.0,16,1,0.934169071,6.603
0,4.0,1,17,1,0,0.0,18,1,1.0591351163598473,7.008
0,3.6245306633291614,1,17,0,0,0.0,2,1,0.8617492388596734,6.505
0,4.0,1,17,0,0,0.0,3,1,1.8248980570880309,6.638
0,4.0,1,17,0,0,0.0,4,1,1.2105395653268438,6.868
0,3.88339670468948,0,17,0,0,0.0,6,1,1.1525423728813555,6.552
0,3.605051664753157,0,17,0,1,0.0,7,1,0.6408337002788786,6.485
0,3.676767676767677,0,17,0,1,0.0,8,1,0.9303503588011818,6.384
1,2.980659841,0,17,0,1,1.3333333333333333,11,1,0.557629431,6.746
0,3.534065934065934,1,17,0,0,0.0,13,1,0.988596642,6.921
0,1.0,0,17,0,0,0.0,16,46,1.0,6.568
0,3.534994068801898,0,17,0,1,2.0,17,1,0.4848137973137973,6.795
0,4.819354838709677,1,17,1,0,0.0,3,1,1.2130362349021242,6.613
0,4.960407239819005,1,17,1,0,0.0,4,1,1.4483292763885818,6.871
0,4.512485136741974,0,17,1,0,0.0,6,1,0.6659145957065596,6.707
0,4.5,0,17,1,1,0.0,8,1,0.6985790992438908,6.598
1,4.067388688327316,0,17,1,0,0.0,9,1,0.7245295686391525,6.636
0,0.6,1,17,1,0,0.0,13,67,0.6,6.76
1,1.5898617511520738,0,17,1,0,0.0,14,51,0.6041216229377276,6.641
0,4.171461449942463,1,17,1,0,0.0,18,1,0.8272488450040762,6.869
0,0.6,0,17,1,0,0.0,21,67,0.6,6.213
0,4.868585732165206,1,17,0,0,0.0,2,1,1.131691649,6.556
0,3.582443653618031,1,17,0,0,0.0,3,1,0.4471988642568527,6.572
0,4.493029150823828,0,17,0,0,0.0,6,1,0.622063848,6.542
0,4.7601010101010095,0,17,0,1,0.0,8,1,1.232967194265724,6.396
1,0.6,0,17,0,0,0.0,9,67,0.6,6.803
0,4.06043956,1,17,0,0,2.5,13,1,0.8567392388233339,6.923
0,2.0,0,17,0,0,0.0,16,46,1.0837533445336318,6.687
0,5.0,0,17,0,1,1.6666666666666667,17,1,1.057125233194921,6.748
0,1.0,0,17,0,0,0.0,18,61,1.0,6.471
0,1.0,1,17,1,0,0.0,2,1,1.0,6.525
0,1.0,1,17,1,0,0.0,4,1,1.0,7.065
0,1.0,1,17,1,0,0.0,5,1,1.0,6.075
0,1.0,0,17,1,1,0.0,6,1,1.0,6.469
0,1.0,0,17,1,1,0.0,8,1,1.0,6.12
1,1.0,0,17,1,1,0.0,9,1,1.0,6.174
0,1.0,0,17,1,0,0.0,10,1,1.0,6.367
0,1.0,1,17,1,1,0.0,14,1,1.0,6.9
0,1.0,0,17,1,0,0.0,19,1,1.0,6.21
0,1.0,0,17,1,1,0.0,21,1,1.0,6.434
0,1.0,0,20,0,0,1.0,2,1,1.0,6.493
0,1.0,1,20,0,0,0.0,3,1,1.0,5.89
0,1.0,1,20,0,1,0.0,5,1,1.0,5.74
0,1.0,1,20,0,0,0.0,6,1,1.0,5.77
1,1.0,0,20,0,1,0.0,7,1,1.0,6.688
0,1.0,0,20,0,0,0.0,8,1,1.0,6.247
1,1.0,0,20,0,1,1.0,9,1,1.0,7.066
1,1.0,0,20,0,0,0.0,10,1,1.0,6.852
0,1.0,0,20,0,0,0.0,18,1,1.0,6.577
0,1.0,0,20,0,1,0.0,19,1,1.0,6.416
0,2.0,1,17,1,0,0.0,2,1,1.0856992292997825,6.876
0,1.7447306791569088,1,17,1,0,0.0,4,1,0.6263116744166907,6.925
0,2.0,1,17,1,0,2.0,5,1,0.6120074635056525,6.227
0,2.0,0,17,1,1,0.0,6,1,0.4530079849228786,6.395
0,2.0,0,17,1,1,0.0,8,1,0.8784368242199567,6.287
1,2.0,0,17,1,1,0.0,9,1,1.0750494048439725,6.497
0,2.0,0,17,1,0,2.0,10,1,0.7702340907530721,6.43
0,1.790668348045397,1,17,1,1,0.0,14,1,0.8206129807692308,6.725
0,2.0,0,17,1,0,0.0,19,1,1.4435874834728957,6.744
0,1.812169312169312,0,17,1,1,0.0,21,1,0.5597337770382695,6.352
0,2.0,0,20,0,0,0.0,2,1,0.943112883,6.686
0,2.0,1,20,0,0,0.0,3,1,1.1464982269503543,5.912
0,2.0,1,20,0,1,0.0,5,1,1.3667928254072732,6.864
0,2.0,1,20,0,0,0.0,6,1,1.7375886524822697,6.516
1,1.7032418952618456,0,20,0,1,0.0,7,1,0.5142829334760816,6.614
0,1.8060288335517691,0,20,0,0,0.0,8,1,0.647955429,6.199
1,1.9622222222222223,0,20,0,1,1.0,9,1,0.6797083407433755,7.039
1,2.0,0,20,0,0,0.0,10,1,0.7631570937205127,6.909
0,2.0,0,20,0,0,0.0,18,1,0.7933586219762452,6.676
0,1.604871447902571,0,20,0,1,0.0,19,1,0.2520563223198103,6.231
0,2.533762057877813,1,17,1,0,0.0,2,1,1.0329971710540522,6.731
0,2.462529274004684,1,17,1,0,0.0,4,1,0.924082353,6.885
0,2.613022113022113,1,17,1,0,0.0,5,1,1.566551290119572,6.163
0,2.8157894736842106,0,17,1,1,0.0,6,1,0.9630589978448276,6.543
0,3.0,0,17,1,1,3.0,8,1,1.9927393423918685,6.786
1,2.4405144694533765,0,17,1,1,0.0,9,1,0.7996764081302457,6.457
0,3.0,0,17,1,0,0.0,10,1,1.394290123,6.484
0,3.0,1,17,1,1,0.0,14,1,1.4096423925451986,6.848
0,2.613013698630137,0,17,1,0,3.0,19,1,2.028303234,6.725
0,3.0,0,17,1,1,0.0,21,1,1.4683974446105752,6.464
0,2.639219934994583,0,20,0,0,0.0,2,1,1.341058903563302,6.827
0,3.0,1,20,0,0,0.0,3,1,0.3580210772833723,5.944
0,2.4723127035830617,1,20,0,1,0.0,5,1,1.270795789,6.96
0,2.984042553,1,20,0,0,0.0,6,1,1.5261324041811846,6.64
1,3.0,0,20,0,1,0.0,7,1,1.2016103153534234,6.656
0,3.0,0,20,0,0,0.0,8,1,1.3949270267990213,6.296
