player_appearance_id,checkpoint,shots_per_top_third_run,top_third_run_share_A,top_third_run_share_M,top_third_run_share_D,top_third_run_share_G,last15_sprints_A,last15_sprints_M,last15_sprints_D,last15_sprints_G,fatigue_gap,top_third_run_share_x_set_piece_share,top_third_run_share_x_shot_accuracy,shot_intent_under_fatigue,speed_above_team_avg
39566,H1_30,0.07142857142857142,0.7368421052631579,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.0,1.1355454545454542
39568,H1_30,0.07692307692307693,0.4482758620689655,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.06666666666666665,0.7845454545454542
39571,H1_30,0.25,0.35294117647058826,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.06666666666666665,0.8375454545454541
39573,H1_30,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.0,0.0,-0.033333333333333326,,,-0.0,0.560090909090909
39574,H1_30,0.25,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9890909090909092
39575,H1_30,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,3.0,0.0,0.033333333333333326,,,0.0,0.8750909090909085
39576,H1_30,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,5.0,0.0,-0.1333333333333333,,,-0.0,0.5880909090909086
39577,H1_30,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,1.0,0.0,0.0,-0.03333333333333333,,,-0.0,0.03509090909090862
39578,H1_30,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,1.0,0.0,0.0,0.03333333333333334,,,0.0,0.40909090909090917
39579,H1_30,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03333333333333334,,,0.0,0.8670909090909085
39580,H1_30,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,2.0,0.0,0.0,-0.06666666666666667,,,-0.0,0.693090909090909
39582,H1_30,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,-6.123909090909091
39584,H1_30,0.0,0.0,0.05,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333333333326,,,0.0,0.6860909090909084
39585,H1_30,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,,,0.0,0.42109090909090874
39558,H1_45,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,-6.092636363636364
39559,H1_45,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,0.6563636363636354
39560,H1_45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,,,0.0,0.5483636363636357
39561,H1_45,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,,,0.0,0.13536363636363546
39562,H1_45,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.0,0.0,-0.08888888888888888,,,-0.0,0.4043636363636356
39563,H1_45,0.3333333333333333,0.0,0.11538461538461539,0.0,0.0,0.0,2.0,0.0,0.0,-0.06666666666666667,0.11538461538461539,0.0,-0.06666666666666667,0.3973636363636359
39564,H1_45,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,2.0,0.0,0.0,0.022222222222222227,,,0.0,0.7403636363636359
39565,H1_45,0.18181818181818182,0.0,0.44,0.0,0.0,0.0,4.0,0.0,0.0,-0.15555555555555556,0.0,0.22,-0.0,0.5243636363636357
39566,H1_45,0.0625,0.6153846153846154,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.6153846153846154,0.0,0.9983636363636359
39568,H1_45,0.058823529411764705,0.3953488372093023,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403636363636355
