ratio_peak_speed,formation_offensiveness,pos_A,pos_D,subbed_int,is_home_int,jersey_number,minute_in,ratio_distance,last15_sprints,cumul_hsr,last15_peak_speed,ratio_shots_top_third
4.374999999999999,18,0,0,0,1,18,1,1.0648595643342438,1,52,7.35,0.0
0.8,18,0,0,0,1,19,64,0.8,5,12,8.29,0.8
5.0,20,0,0,0,0,2,1,0.8396263137407552,2,36,8.8,0.0
4.754098360655737,20,0,1,0,0,3,1,1.0384827586206895,2,26,8.7,0.0
4.017400204708291,20,0,1,1,0,5,1,0.9817860084815572,1,23,7.85,0.0
3.439000960614794,20,0,1,0,0,6,1,1.4939422518862449,1,21,7.16,0.0
4.931930693069306,20,0,0,0,0,8,1,1.268297523941845,3,42,7.97,0.0
5.0,20,1,0,1,0,9,1,0.8246926171454473,1,35,9.5,0.0
2.544182621502209,20,1,0,0,0,10,1,1.1388122161873386,0,46,6.91,0.0
0.5333333333333333,20,1,0,0,0,11,68,0.5333333333333333,1,5,8.85,0.0
4.477866061293984,20,0,0,0,0,18,1,1.664251073080997,5,33,7.89,0.0
4.814814814814815,20,0,0,1,0,19,1,1.2357464657449122,1,38,7.54,0.0
1.0,20,0,0,0,1,4,1,1.0,2,7,8.72,0.0
1.0,20,0,1,0,1,5,1,1.0,0,4,6.4,0.0
1.0,20,0,0,1,1,6,1,1.0,1,4,8.1,0.0
1.0,20,1,0,1,1,7,1,1.0,1,3,7.49,0.0
1.0,20,1,0,0,1,9,1,1.0,1,12,7.47,0.0
1.0,20,1,0,1,1,13,1,1.0,2,12,7.73,0.0
1.0,20,0,0,1,1,14,1,1.0,2,11,7.96,0.0
1.0,20,0,1,0,1,18,1,1.0,1,6,7.52,0.0
1.0,20,0,1,0,1,19,1,1.0,2,7,7.78,0.0
1.0,20,0,0,1,1,22,1,1.0,3,8,8.72,0.0
1.0,17,0,1,0,0,2,1,1.0,2,14,8.27,1.0
1.0,17,0,1,0,0,4,1,1.0,0,4,7.13,0.0
1.0,17,0,1,0,0,5,1,1.0,0,2,6.1,0.0
1.0,17,0,0,1,0,8,1,1.0,1,8,7.79,0.0
1.0,17,1,0,1,0,9,1,1.0,3,14,7.47,0.0
1.0,17,0,0,1,0,10,1,1.0,2,4,8.96,0.0
1.0,17,0,0,1,0,11,1,1.0,4,11,8.5,1.0
1.0,17,0,1,0,0,14,1,1.0,1,4,8.11,0.0
1.0,17,0,0,0,0,19,1,1.0,4,10,7.81,0.0
1.0,17,0,0,1,0,20,1,1.0,3,15,7.79,0.0
1.8211009174311923,20,0,0,0,1,4,1,0.9912372940764108,2,15,7.94,0.0
2.0,20,0,1,0,1,5,1,1.236676969186101,1,5,8.93,2.0
1.780246913580247,20,0,0,1,1,6,1,0.739993134,1,8,7.21,2.0
2.0,20,1,0,1,1,7,1,1.118360375747225,1,7,8.48,0.0
2.0,20,1,0,0,1,9,1,0.8860623816499339,3,18,10.35,2.0
2.0,20,1,0,1,1,13,1,0.8324436741767764,3,18,9.3,0.0
1.891959798994975,20,0,0,1,1,14,1,1.0209135117396104,3,19,7.53,0.0
1.9654255319148937,20,0,1,0,1,18,1,0.8201385972280555,1,11,7.39,0.0
1.7866323907455013,20,0,1,0,1,19,1,0.9164313607689996,0,11,6.95,0.0
1.7224770642201832,20,0,0,1,1,22,1,1.119227741074179,1,18,7.51,0.0
1.9105199516324065,17,0,1,0,0,2,1,0.932962447844228,3,22,7.9,0.0
2.0,17,0,1,0,0,4,1,0.7803210181403741,1,7,7.79,0.0
2.0,17,0,1,0,0,5,1,1.2542298395956932,0,5,6.33,0.0
1.5430038510911424,17,0,0,1,0,8,1,0.7618011961840739,0,14,6.01,0.0
2.0,17,1,0,1,0,9,1,0.858991482,5,22,8.57,0.0
1.6183035714285712,17,0,0,1,0,10,1,0.8653779472954231,1,12,7.25,0.0
1.788235294117647,17,0,0,1,0,11,1,0.7741586614924614,2,19,7.6,0.0
2.0,17,0,1,0,0,14,1,1.5065034849898469,4,11,9.77,0.0
2.0,17,0,0,0,0,19,1,0.9136300592611272,2,15,8.93,0.0
1.830551989730424,17,0,0,1,0,20,1,0.7835771276595745,0,26,7.13,0.0
2.346330275229358,20,0,0,0,1,4,1,0.6660551823297554,0,21,6.82,0.0
2.526315789473684,20,0,1,0,1,5,1,1.2088575742325112,1,9,7.52,0.0
2.9629629629629632,20,0,0,1,1,6,1,1.2851087212497057,2,15,8.0,0.0
2.7275943396226414,20,1,0,1,1,7,1,1.8075761175791725,2,21,7.71,0.0
2.510144927536232,20,1,0,0,1,9,1,1.18011574224592,2,27,8.66,0.0
3.0,20,1,0,1,1,13,1,1.5098400454553282,4,30,9.79,0.0
3.0,20,0,0,1,1,14,1,1.074727168294084,4,30,8.3,0.0
3.0,20,0,1,0,1,18,1,0.8834771658209564,2,16,8.38,0.0
3.0,20,0,1,0,1,19,1,1.2698544698544698,2,16,9.04,0.0
2.635321100917431,20,0,0,1,1,22,1,0.9795734870317002,1,26,7.66,0.0
3.0,17,0,1,0,0,2,1,1.3828160143949615,5,38,8.4,0.0
2.903722721437741,17,0,1,0,0,4,1,1.7572490852578984,2,17,7.54,0.0
3.0,17,0,1,0,0,5,1,1.845314614343708,2,9,8.02,0.0
2.9422336328626444,17,0,0,1,0,8,1,1.3904418394950404,2,26,7.64,0.0
2.5064177362893814,17,1,0,1,0,9,1,0.8494468085106385,1,33,7.16,0.0
2.9263392857142856,17,0,0,1,0,10,1,1.2285465666828754,3,18,8.74,0.0
3.0,17,0,0,1,0,11,1,0.9391469649958484,3,25,8.83,0.0
2.7942681678607983,17,0,1,0,0,14,1,1.6027911969940956,3,20,9.1,0.0
2.465845464725644,17,0,0,0,0,19,1,0.8550049583796616,1,20,7.34,3.0
2.6649550706033374,17,0,0,1,0,20,1,0.7447651689605311,0,34,6.92,3.0
3.7844036697247705,20,0,0,0,1,4,1,1.6470828411858205,5,34,8.25,0.0
3.5834266517357225,20,0,1,0,1,5,1,1.4109812153896266,2,16,8.0,0.0
3.837037037037037,20,0,0,1,1,6,1,1.532419737542976,3,27,7.77,0.0
3.551886792,20,1,0,1,1,7,1,1.4725463280713793,4,33,7.53,4.0
3.3198067632850243,20,1,0,0,1,9,1,1.384375531492715,7,38,8.59,2.0
3.632277834525026,20,1,0,1,1,13,1,1.2453845880218646,4,45,8.89,0.0
3.450602409638554,20,0,0,1,1,14,1,0.914260394357876,1,38,7.16,0.0
3.178997613365155,20,0,1,0,1,18,1,0.6630824372759857,0,19,6.66,0.0
3.530973451327434,20,0,1,0,1,19,1,1.2133149878098826,2,26,7.98,0.0
3.5871559633027523,20,0,0,1,1,22,1,1.1949168984026386,1,38,7.82,0.0
3.980952380952381,17,0,1,0,0,2,1,1.1878557874762807,4,55,8.36,0.0
4.0,17,0,1,0,0,4,1,1.6836781190194112,3,26,8.5,0.0
3.7356608478803,17,0,1,0,0,5,1,2.004556577504008,1,18,7.49,0.0
3.686777920410783,17,0,0,1,0,8,1,0.971162342356816,1,32,7.18,0.0
3.663943990665111,17,1,0,1,0,9,1,0.8427770127296543,2,44,7.85,4.0
3.7678571428571423,17,0,0,1,0,10,1,1.1105195045294878,4,27,8.44,4.0
4.0,17,0,0,1,0,11,1,1.3795038435661422,3,38,8.99,2.6666666666666665
3.3694984646878203,17,0,1,0,0,14,1,1.5903176631815592,5,35,8.23,0.0
3.829787234042554,17,0,0,0,0,19,1,1.1947395042994435,2,27,8.55,2.0
4.0,17,0,0,1,0,20,1,1.2339900261689625,4,44,8.78,0.0
4.386467889908257,20,0,0,0,1,4,1,0.4130324272260274,1,38,7.65,0.0
4.428891377379619,20,0,1,0,1,5,1,1.3593358808802214,3,20,7.91,0.0
4.864197530864198,20,0,0,1,1,6,1,0.9894740930630002,2,33,7.88,0.0
4.096618357487923,20,1,0,0,1,9,1,0.5374242596738896,2,45,8.48,0.0
0.8,20,0,0,0,1,10,64,0.8,0,6,7.02,0.0
4.218590398,20,1,0,1,1,13,1,0.8511088372459119,3,53,8.26,0.0
4.162650602409638,20,0,0,1,1,14,1,0.9128665773238196,0,46,6.91,0.0
5.0,20,0,1,0,1,18,1,1.0707781959451257,1,27,10.7,5.0
3.888274336283186,20,0,1,0,1,19,1,0.9604095563139932,0,32,7.03,0.0
5.0,20,0,0,1,1,22,1,1.1319291574944967,4,47,9.05,0.0
5.0,17,0,1,0,0,2,1,0.883169864,3,66,9.54,2.5
4.529411764705882,17,0,1,0,0,4,1,0.5907821509653828,1,29,7.7,0.0
4.089775561097257,17,0,1,0,0,5,1,0.5829295564666418,0,20,6.56,0.0
4.460847240051348,17,0,0,1,0,8,1,1.0656100374508162,0,40,6.95,0.0
5.0,17,0,0,1,0,11,1,0.9082868656576542,1,46,9.6,1.25
4.385875127942682,17,0,1,0,0,14,1,0.944408363100442,3,42,8.57,0.0
0.4666666666666667,17,1,0,0,0,18,69,0.4666666666666666,2,3,7.41,0.0
4.092945128779395,17,0,0,0,0,19,1,0.9428815733219325,1,34,7.31,0.0
3.9066059225512535,17,0,0,1,0,20,1,0.4364627812390856,0,50,6.86,0.0
0.4666666666666667,17,0,0,0,0,21,69,0.4666666666666667,1,3,7.89,0.4666666666666667
1.0,17,0,1,0,1,2,1,1.0,1,4,7.54,0.0
1.0,17,0,1,0,1,3,1,1.0,4,10,9.06,0.0
1.0,17,0,1,0,1,4,1,1.0,1,6,7.11,0.0
1.0,17,0,1,0,1,5,1,1.0,2,8,7.87,0.0
1.0,17,0,0,1,1,6,1,1.0,1,10,7.19,0.0
1.0,17,1,0,1,1,7,1,1.0,3,6,9.08,1.0
1.0,17,0,0,0,1,8,1,1.0,1,7,8.57,0.0
1.0,17,0,0,1,1,10,1,1.0,3,10,9.16,1.0
1.0,17,0,0,1,1,19,1,1.0,2,5,7.34,0.0
1.0,17,0,0,1,1,21,1,1.0,4,7,8.9,0.0
1.0,19,0,1,0,0,4,1,1.0,2,4,7.85,0.0
1.0,19,0,0,0,0,6,1,1.0,2,8,7.39,0.0
1.0,19,1,0,1,0,7,1,1.0,3,5,8.02,1.0
1.0,19,1,0,1,0,9,1,1.0,1,9,7.97,0.0
1.0,19,0,0,1,0,10,1,1.0,2,5,9.22,0.0
1.0,19,1,0,1,0,11,1,1.0,2,13,7.5,0.0
1.0,19,0,1,0,0,15,1,1.0,1,5,8.25,0.0
1.0,19,0,1,0,0,16,1,1.0,1,4,9.83,0.0
1.0,19,0,1,0,0,18,1,1.0,2,6,9.2,0.0
1.0,19,0,0,1,0,21,1,1.0,3,13,8.34,0.0
2.0,17,0,1,0,1,2,1,1.4338639995265432,1,9,8.29,0.0
2.0,17,0,1,0,1,3,1,1.0168252462401297,2,20,9.14,0.0
2.0,17,0,1,0,1,4,1,1.0466642918935425,2,12,7.87,0.0
1.908513342,17,0,1,0,1,5,1,0.9821016166281756,1,14,7.51,0.0
1.838664812239221,17,0,0,1,1,6,1,0.8162385078127956,0,19,6.61,2.0
1.603524229,17,1,0,1,1,7,1,0.7272207940588403,0,12,7.28,1.0
1.6732788798133025,17,0,0,0,1,8,1,0.940501271,1,19,7.17,2.0
1.7117903930131004,17,0,0,1,1,10,1,0.8486178148310664,2,19,7.84,0.0
1.926430517711172,17,0,0,1,1,19,1,1.135429056924384,1,9,7.07,0.0
1.9415730337078647,17,0,0,1,1,21,1,0.799781139,1,16,8.64,0.0
1.653503184713376,19,0,1,0,0,4,1,0.7321861901610413,0,5,6.49,0.0
2.0,19,0,0,0,0,6,1,0.8654916938935162,2,15,8.47,0.0
2.0,19,1,0,1,0,7,1,1.0242931463469802,3,9,11.12,0.0
1.982434127979925,19,1,0,1,0,9,1,1.0995691862742143,3,20,7.9,2.0
1.4425162689804771,19,0,0,1,0,10,1,0.7838109602815485,0,10,6.65,2.0
2.0,19,1,0,1,0,11,1,1.0148866883764207,4,20,7.97,2.0
2.0,19,0,1,0,0,15,1,0.7326290730546051,1,10,9.77,0.0
1.3916581892166835,19,0,1,0,0,16,1,0.8556457649565268,0,9,6.84,0.0
1.3695652173913044,19,0,1,0,0,18,1,0.8165663649718049,0,16,6.3,0.0
1.990407673860912,19,0,0,1,0,21,1,0.8722812136932262,1,23,8.3,0.0
2.8552472858866103,17,0,1,0,1,2,1,0.6639015622839762,1,11,7.89,0.0
2.701312910284464,17,0,1,0,1,3,1,0.7060103693272739,2,26,8.23,0.0
3.0,17,0,1,0,1,4,1,0.8484306569343065,2,16,8.4,0.0
3.0,17,0,1,0,1,5,1,1.0700157860525583,1,21,7.94,3.0
3.0,17,0,0,1,1,6,1,0.5400223380491438,1,24,7.29,1.5
2.629955947136564,17,1,0,1,1,7,1,1.3318862830218643,3,21,7.96,1.5
3.0,17,0,0,0,1,8,1,0.8343297671491504,1,26,8.57,0.0
3.0,17,0,0,1,1,10,1,0.9275222531485104,1,24,9.89,0.0
2.3337874659400546,17,0,0,1,1,19,1,0.085676553,0,10,5.71,0.0
2.9426966292134837,17,0,0,1,1,21,1,0.9250418986862734,1,20,8.73,0.0
3.0,19,0,1,0,0,4,1,1.387119729585483,2,8,8.19,0.0
2.560802833530106,19,0,0,0,0,6,1,0.8995070399845346,1,23,7.23,0.0
2.0071942446043165,19,1,0,1,0,7,1,0.6147399467664196,2,13,7.44,0.0
3.0,19,1,0,1,0,9,1,0.7152919582425147,3,23,9.1,0.0
2.5965292841648586,19,0,0,1,0,10,1,0.6121560780390194,1,12,7.98,0.0
2.695106649937265,19,1,0,1,0,11,1,0.4541916927501903,1,24,7.16,0.0
2.324462641,19,0,1,0,0,15,1,0.559697428,1,12,7.57,0.0
2.508646998982706,19,0,1,0,0,16,1,1.114878066430277,2,13,8.22,0.0
2.334782608695652,19,0,1,0,0,18,1,0.9797364138239144,1,22,7.16,0.0
2.9820143884892087,19,0,0,1,0,21,1,0.8349387723266515,1,34,8.29,0.0
3.546441495778046,17,0,1,0,1,2,1,1.5102977453961333,1,20,7.35,0.0
3.273522975929978,17,0,1,0,1,3,1,1.129839709732237,1,37,7.48,0.0
3.780952380952381,17,0,1,0,1,4,1,1.252581971322571,3,25,7.94,0.0
4.0,17,0,1,0,1,5,1,1.3254134155680195,2,31,8.04,0.0
4.0,17,0,0,1,1,6,1,1.0733434726352349,1,32,7.43,0.0
4.0,17,1,0,1,1,7,1,1.593451395082176,5,35,9.08,0.8
3.710618436406068,17,0,0,0,1,8,1,1.5929561018714298,2,42,7.95,2.0
3.429726996966633,17,0,0,1,1,10,1,1.729650253394231,3,39,8.48,2.6666666666666665
4.0,17,0,0,1,1,19,1,1.9083846463716403,1,22,7.64,4.0
3.815730337078652,17,0,0,1,1,21,1,1.814110139446939,6,37,8.49,0.0
3.9218559218559217,19,0,1,0,0,4,1,1.4312807037587114,1,14,8.03,0.0
3.466351829988193,19,0,0,0,0,6,1,1.2964285714285717,1,33,7.34,0.0
3.122302158273381,19,1,0,1,0,7,1,1.481873966895365,5,20,8.68,0.0
0.4000000000000001,19,0,0,0,0,8,55,0.4,3,4,8.38,0.0
3.3802197802197806,19,1,0,1,0,9,1,1.503079258686374,2,39,7.69,0.0
3.2384851586489254,19,0,1,0,0,15,1,1.940228738820157,0,23,7.91,0.0
3.4465920651068163,19,0,1,0,0,16,1,1.258270919101235,2,23,8.47,0.0
3.221739130434783,19,0,1,0,0,18,1,1.1103324265756835,1,30,7.41,0.0
0.4,19,1,0,0,0,20,55,0.4,0,2,5.98,0.4
4.0,19,0,0,1,0,21,1,1.362459338879103,1,51,8.55,0.0
4.457177322074789,17,0,1,0,1,2,1,0.8568847899978608,1,25,7.39,0.0
4.814004376367615,17,0,1,0,1,3,1,1.5434561734013506,4,52,8.8,0.0
4.2559523809523805,17,0,1,0,1,4,1,0.9061614876236608,0,31,7.15,0.0
5.0,17,0,1,0,1,5,1,0.8273312952311863,1,36,8.27,0.0
4.454912516823688,17,0,0,1,1,6,1,0.6632211065170309,0,35,6.62,1.6666666666666667
4.340723453908985,17,0,0,0,1,8,1,0.9542657235514924,2,52,7.44,0.0
0.1999999999999999,17,1,0,0,1,9,73,0.2,2,6,7.8,0.2
1.0,17,0,0,0,1,11,61,1.0,3,13,8.19,0.0
5.0,17,0,0,1,1,19,1,1.2738013551762586,2,30,8.03,0.0
0.2,17,1,0,0,1,22,73,0.1999999999999999,2,6,7.67,0.0
4.926739926739927,19,0,1,0,0,4,1,1.3646684203239652,1,20,8.07,0.0
4.327036599763872,19,0,0,0,0,6,1,1.045742628823367,1,40,7.33,0.0
1.3816229116945105,19,0,0,0,0,8,55,1.005506108,2,18,8.27,0.0
4.4725274725274735,19,1,0,1,0,9,1,1.082609574,2,51,8.14,0.0
3.8792221084953935,19,0,1,0,0,15,1,1.185602548558115,1,31,7.58,0.0
4.394710071,19,0,1,0,0,16,1,1.869507158,4,36,8.64,0.0
0.6666666666666666,19,0,0,0,0,17,66,0.6666666666666666,1,7,7.53,0.0
3.6847826086956528,19,0,1,0,0,18,1,1.3068723607137993,0,44,6.78,0.0
1.4,19,1,0,0,0,20,55,1.1721685349826054,2,7,8.83,0.0
0.6666666666666666,19,1,0,0,0,22,66,0.6666666666666666,4,6,8.2,0.0
1.0,17,0,1,1,1,2,1,1.0,4,15,7.62,0.0
1.0,17,0,1,0,1,3,1,1.0,2,9,7.78,0.0
1.0,17,0,1,0,1,5,1,1.0,3,10,7.9,0.0
1.0,17,0,0,0,1,6,1,1.0,0,8,6.99,0.0
1.0,17,0,0,1,1,7,1,1.0,4,7,8.27,1.0
1.0,17,0,0,1,1,8,1,1.0,0,4,6.46,0.0
1.0,17,1,0,1,1,9,1,1.0,2,8,7.72,1.0
1.0,17,0,0,1,1,10,1,1.0,1,6,7.64,0.0
1.0,17,0,0,0,1,16,1,1.0,3,8,8.03,0.0
1.0,17,0,1,0,1,22,1,1.0,2,14,8.07,0.0
1.0,17,0,1,1,0,5,1,1.0,1,5,7.27,0.0
1.0,17,0,1,0,0,6,1,1.0,0,3,7.0,0.0
1.0,17,0,0,0,0,8,1,1.0,0,8,6.76,0.0
1.0,17,1,0,1,0,9,1,1.0,3,11,7.97,1.0
1.0,17,0,0,1,0,10,1,1.0,1,14,8.56,1.0
1.0,17,0,1,0,0,11,1,1.0,1,10,7.55,0.0
1.0,17,0,0,1,0,15,1,1.0,2,8,7.49,0.0
1.0,17,0,1,0,0,16,1,1.0,4,5,8.48,0.0
1.0,17,0,0,0,0,19,1,1.0,2,12,7.72,0.0
1.0,17,0,0,0,0,20,1,1.0,3,15,7.92,0.0
1.952755905511811,17,0,1,1,1,2,1,0.6293199970142569,1,21,7.44,2.0
2.0,17,0,1,0,1,3,1,0.4120078606762892,1,9,8.77,0.0
2.0,17,0,1,0,1,5,1,0.6173349394825904,2,13,8.29,2.0
1.8054363376251787,17,0,0,0,1,6,1,0.3404325573716361,0,10,6.31,0.0
2.0,17,0,0,1,1,7,1,0.7574315729966552,3,11,9.49,1.0
1.866873065,17,0,0,1,1,8,1,0.7451390966198026,0,6,6.03,0.0
1.823834196891192,17,1,0,1,1,9,1,0.8012604345182155,0,13,7.04,1.0
1.730366492146597,17,0,0,1,1,10,1,0.7631834116506303,0,10,6.61,0.0
1.8754669987546704,17,0,0,0,1,16,1,0.5599496365821554,1,12,7.53,0.0
1.6902106567534076,17,0,1,0,1,22,1,0.5608950113468966,0,19,6.82,0.0
2.0,17,0,1,1,0,5,1,0.7737278317440514,1,9,7.43,0.0
2.0,17,0,1,0,0,6,1,0.8217285288539692,1,6,7.28,0.0
2.0,17,0,0,0,0,8,1,1.0334328358208955,2,14,7.66,0.0
2.0,17,1,0,1,0,9,1,0.5866332031976204,1,15,8.48,0.0
1.7056074766355138,17,0,0,1,0,10,1,0.5607202270280849,1,18,7.3,0.0
1.6927152317880794,17,0,1,0,0,11,1,0.2397816030939561,0,11,6.39,0.0
2.0,17,0,0,1,0,15,1,0.8788980122941624,1,15,7.56,0.0
2.0,17,0,1,0,0,16,1,0.9371326468237176,2,10,9.73,0.0
2.0,17,0,0,0,0,19,1,0.506175629,1,15,7.72,0.0
1.909090909090909,17,0,0,0,0,20,1,0.6439411944453877,3,19,7.56,0.0
2.850393700787402,17,0,1,1,1,2,1,0.5264793673262147,1,25,7.24,2.0
2.4697833523375143,17,0,1,0,1,3,1,0.3830239981085234,0,11,7.22,0.0
2.095295536791315,17,0,1,0,1,5,1,0.2414684318793185,0,15,5.79,0.0
2.776824034334764,17,0,0,0,1,6,1,0.5133766678070476,0,12,6.47,0.0
2.7123287671232874,17,0,0,1,1,7,1,0.7838524447537845,2,15,8.58,0.0
3.0,17,0,0,1,1,8,1,1.468387293830177,1,10,8.31,0.0
2.6424870466321244,17,1,0,1,1,9,1,0.7580252014046683,0,18,6.8,0.0
2.6623036649214664,17,0,0,1,1,10,1,0.567523435,0,14,6.78,0.0
2.577833125778332,17,0,0,0,1,16,1,0.6113465481886535,0,16,6.9,0.0
2.483271375464684,17,0,1,0,1,22,1,0.4612196765498652,0,22,6.68,0.0
2.4387617765814267,17,0,1,1,0,5,1,0.31640625,0,11,6.04,0.0
2.962912087912088,17,0,1,0,0,6,1,0.7100610071347327,0,8,7.19,0.0
3.0,17,0,0,0,0,8,1,0.8443653210930462,1,19,8.02,0.0
2.448113208,17,1,0,1,0,9,1,0.3300794176042356,0,17,6.92,0.0
2.705607476635514,17,0,0,1,0,10,1,0.4380980236493544,1,20,7.72,0.0
2.7298013245033115,17,0,1,0,0,11,1,1.0618233478665555,0,15,6.87,0.0
2.9682539682539684,17,0,0,1,0,15,1,0.8316089903674635,1,25,7.48,0.0
2.247687564234327,17,0,1,0,0,16,1,0.5556108961342477,1,13,7.29,0.0
2.895077720207254,17,0,0,0,0,19,1,0.5890328047451883,1,21,7.45,0.0
3.0,17,0,0,0,0,20,1,0.5920041423665994,1,23,8.99,0.0
3.730900798175599,17,0,1,0,1,3,1,1.2065221878224972,2,17,8.18,4.0
3.816646562,17,0,1,0,1,5,1,1.589497441113831,1,22,7.91,0.0
3.971387696709585,17,0,0,0,1,6,1,1.246019033261095,0,17,6.94,4.0
3.249736564805058,17,0,0,1,1,7,1,0.6148318313011721,2,19,7.71,0.0
3.398315282791817,17,0,0,1,1,8,1,0.7097098354478081,0,11,7.06,4.0
4.0,17,1,0,1,1,9,1,0.8146344673290781,2,21,8.43,0.0
1.0,17,0,0,0,1,11,46,1.0,4,6,8.88,0.0
3.8754669987546704,17,0,0,0,1,16,1,1.0718526919741145,3,21,7.78,0.0
1.0,17,1,0,0,1,19,46,1.0,1,6,9.04,1.0
3.5241635687732344,17,0,1,0,1,22,1,1.1949058431585662,0,30,7.11,0.0
4.0,17,0,1,1,0,5,1,1.5998086582157378,2,15,8.64,0.0
4.0,17,0,1,0,0,6,1,1.6446663419386265,1,12,7.56,0.0
3.381546134663342,17,0,0,0,0,8,1,1.0223854382883604,0,26,6.78,0.0
3.4716981132075477,17,1,0,1,0,9,1,0.4763154059175047,1,20,7.36,0.0
4.0,17,0,0,1,0,10,1,0.9302892323478484,2,25,8.72,0.0
4.0,17,0,1,0,0,11,1,1.2904125045631036,2,23,7.73,0.0
3.71957672,17,0,0,1,0,15,1,0.7370565358871928,0,30,7.03,0.0
3.4285714285714284,17,0,1,0,0,16,1,0.5588661832564272,2,15,8.34,0.0
4.0,17,0,0,0,0,19,1,0.7881026438569207,1,26,8.45,0.0
2.8876529477196886,17,0,0,0,0,20,1,0.2939097060902939,0,26,6.49,0.0
4.167616875712657,17,0,1,0,1,3,1,1.677547662,3,24,7.31,0.0
4.668275030156816,17,0,1,0,1,5,1,0.4400510204081633,1,25,7.74,0.0
4.177396280400572,17,0,0,0,1,6,1,0.1669019536408761,0,18,5.84,2.5
1.6824324324324322,17,0,0,0,1,11,46,0.5515270383861026,2,11,7.47,2.0
0.7333333333333333,17,0,0,0,1,14,65,0.7333333333333333,0,1,6.7,0.0
5.0,17,0,0,0,1,16,1,0.9981310906421038,1,24,8.62,0.0
0.7333333333333333,17,0,0,0,1,17,65,0.7333333333333333,0,3,6.41,0.7333333333333333
1.5420353982300885,17,1,0,0,1,19,46,0.5585365853658537,0,9,6.97,0.0
4.987608426270136,17,0,1,0,1,22,1,1.177405661,2,37,8.05,5.0
4.050925925925926,17,0,1,1,0,5,1,0.4975231531337498,0,17,7.0,0.0
4.060846560846561,17,0,1,0,0,6,1,0.2796459159625223,0,13,6.14,0.0
0.4666666666666667,17,0,0,0,0,7,69,0.4666666666666667,0,1,7.19,0.0
4.058603491,17,0,0,0,0,8,1,0.7034465726359695,0,31,6.51,0.0
4.298349056603773,17,1,0,1,0,9,1,1.1569484120315914,1,27,7.29,0.0
4.514877102199224,17,0,1,0,0,11,1,0.2369361110232984,0,24,6.98,0.0
3.478931140801644,17,0,1,0,0,16,1,0.6337784941284826,0,17,6.77,0.0
0.7333333333333333,17,0,0,0,0,17,65,0.7333333333333333,0,5,6.82,0.0
4.715976331360947,17,0,0,0,0,19,1,1.0788947117675085,3,33,7.97,0.0
4.416017797552836,17,0,0,0,0,20,1,0.7806140930301932,1,31,7.94,5.0
1.0,17,0,1,0,1,3,1,1.0,2,8,7.75,0.0
1.0,17,0,1,0,1,4,1,1.0,2,2,8.84,0.0
1.0,17,0,0,0,1,6,1,1.0,1,7,8.3,0.0
1.0,17,0,0,1,1,8,1,1.0,1,10,8.5,0.0
1.0,17,1,0,0,1,9,1,1.0,5,7,8.12,0.0
1.0,17,0,0,1,1,11,1,1.0,1,9,8.58,0.0
1.0,17,0,1,1,1,16,1,1.0,3,4,8.08,1.0
1.0,17,0,1,0,1,18,1,1.0,1,6,7.23,0.0
1.0,17,0,0,1,1,20,1,1.0,2,7,8.92,0.0
1.0,17,0,1,0,0,2,1,1.0,0,4,6.96,0.0
1.0,17,0,1,0,0,3,1,1.0,2,6,7.34,0.0
1.0,17,0,1,0,0,4,1,1.0,1,4,8.61,0.0
1.0,17,0,0,0,0,6,1,1.0,1,7,7.07,0.0
1.0,17,0,0,1,0,7,1,1.0,1,5,8.71,0.0
1.0,17,0,0,1,0,8,1,1.0,2,9,7.92,0.0
1.0,17,1,0,1,0,11,1,1.0,5,9,8.79,0.0
1.0,17,0,1,0,0,13,1,1.0,2,7,7.63,0.0
1.0,17,0,0,1,0,17,1,1.0,3,12,8.37,0.0
1.0,17,0,0,1,0,21,1,1.0,3,10,8.51,0.0
1.630967741935484,17,0,1,0,1,3,1,0.2605573335414878,0,10,6.32,0.0
1.4819004524886878,17,0,1,0,1,4,1,0.2156366946495398,0,3,6.55,0.0
1.5638554216867468,17,0,0,0,1,6,1,0.4053747161241484,0,10,6.49,0.0
1.828235294117647,17,0,0,1,1,8,1,0.7102390852390852,1,18,7.77,0.0
2.0,17,1,0,0,1,9,1,0.9179743223965764,1,16,8.31,0.0
1.867132867132867,17,0,0,1,1,11,1,0.5837906924291407,2,16,8.01,0.0
1.618811881188119,17,0,1,1,1,16,1,0.3525361487261877,0,7,6.54,0.0
2.0,17,0,1,0,1,18,1,0.8548298873208621,2,13,7.58,0.0
1.7443946188340809,17,0,0,1,1,20,1,0.8319810201660736,1,13,7.78,0.0
1.971264367816092,17,0,1,0,0,2,1,0.9757963657765024,0,9,6.86,2.0
1.6212534059945505,17,0,1,0,0,3,1,0.3047265457661002,0,7,5.95,0.0
1.818815331010453,17,0,1,0,0,4,1,0.757454128,1,7,7.83,0.0
2.0,17,0,0,0,0,6,1,0.7387938793879388,2,11,7.89,0.0
1.7152698048220434,17,0,0,1,0,7,1,0.6458815520762423,1,9,7.47,0.0
1.5707070707070707,17,0,0,1,0,8,1,0.342944867173942,0,12,6.22,2.0
1.9067121729237773,17,1,0,1,0,11,1,0.66755563,1,14,8.38,2.0
1.8505897771952815,17,0,1,0,0,13,1,0.6161301488404293,0,10,7.06,2.0
1.861409796893668,17,0,0,1,0,17,1,0.6239909266795651,2,18,7.79,0.0
